tof,no_tof,tariff
120.69800000000001,498.28999999999957,0.1176
141.16500000000008,554.6259999999974,0.1176
161.96500000000006,635.7969999999996,0.1176
175.1960000000002,708.007,0.1176
197.094,748.5330000000005,0.1176
205.5049999999999,782.0160000000017,0.1176
203.54000000000016,783.1880000000003,0.1176
199.6300000000002,810.2990000000004,0.1176
207.37699999999967,811.7919999999986,0.1176
209.6189999999999,844.3879999999992,0.1176
220.71700000000007,871.9289999999983,0.1176
228.03800000000024,886.1599999999996,0.1176
230.06400000000008,888.1080000000005,0.1176
230.0950000000001,876.9179999999976,0.1176
232.95400000000006,858.3130000000012,0.1176
219.0590000000002,861.9889999999984,0.1176
225.56400000000014,861.7089999999996,0.1176
227.3500000000001,900.6300000000003,0.1176
236.4040000000001,941.013999999998,0.1176
246.77400000000014,957.871,0.1176
253.65299999999976,1015.396000000001,0.1176
264.39500000000004,1040.8020000000006,0.1176
282.11800000000034,1105.5819999999976,0.1176
294.0419999999996,1157.2990000000018,0.1176
296.536,1137.372000000002,0.1176
281.2699999999998,1121.184999999997,0.1176
268.8749999999999,1074.1860000000008,0.1176
258.3600000000001,1023.0090000000004,0.1176
254.53299999999993,1009.2089999999988,0.1176
241.488,948.5749999999996,0.1176
232.42799999999997,874.904000000003,0.1176
205.98899999999992,769.9570000000007,0.1176
169.91600000000005,669.2509999999994,0.1176
140.08300000000014,583.6330000000011,0.1176
118.42100000000003,505.6109999999992,0.1176
114.18100000000011,438.6679999999985,0.1176
97.33200000000008,398.4469999999997,0.1176
94.39700000000006,375.8639999999996,0.1176
88.9400000000001,365.9439999999993,0.1176
86.46100000000007,351.70099999999974,0.1176
83.36000000000006,345.8250000000002,0.1176
83.58799999999991,340.69000000000045,0.1176
82.82400000000007,345.60699999999923,0.1176
86.385,345.5309999999992,0.1176
90.70900000000006,371.7440000000002,0.1176
99.25800000000008,414.0539999999991,0.1176
117.01800000000004,511.6710000000004,0.1176
152.0939999999999,602.2679999999995,0.1176
168.53500000000014,706.961,0.1176
182.0650000000001,744.7250000000005,0.1176
186.59099999999995,749.3480000000014,0.1176
190.6790000000001,721.1389999999996,0.1176
176.51499999999993,713.0749999999991,0.1176
183.4139999999999,711.9650000000012,0.1176
178.66599999999997,726.4430000000012,0.1176
184.2429999999998,725.9889999999983,0.1176
192.23799999999991,728.9309999999989,0.1176
190.683,727.467999999999,0.1176
193.493,756.0310000000001,0.1176
200.34400000000016,761.1119999999983,0.1176
193.912,764.8829999999992,0.1176
198.32399999999993,743.618,0.1176
192.11599999999987,745.5549999999998,0.1176
195.15999999999966,724.7380000000003,0.1176
188.3479999999999,746.3620000000013,0.1176
201.09800000000004,785.8800000000005,0.1176
212.30800000000002,843.8479999999985,0.1176
234.2019999999999,904.4919999999988,0.1176
260.6749999999999,988.6259999999985,0.1176
275.00399999999996,1057.6569999999997,0.1176
298.17500000000007,1188.1729999999995,0.1176
307.46099999999956,1242.6230000000005,0.1176
306.31799999999964,1230.8249999999991,0.1176
304.01899999999966,1218.002000000002,0.1176
294.79899999999975,1172.1979999999996,0.1176
289.6229999999998,1138.9840000000008,0.1176
276.9170000000001,1098.3440000000023,0.1176
258.61499999999984,1028.8349999999994,0.1176
244.7879999999995,961.0439999999992,0.1176
217.05600000000027,843.8530000000004,0.1176
185.01000000000022,709.2279999999992,0.1176
156.406,605.2760000000007,0.1176
132.81400000000002,529.4540000000002,0.1176
119.26500000000009,477.3529999999993,0.1176
111.12700000000004,429.0089999999991,0.1176
102.11499999999995,408.07700000000045,0.1176
96.12500000000009,388.78000000000014,0.1176
93.50700000000006,380.38900000000024,0.1176
90.36100000000003,372.80499999999944,0.1176
91.51900000000019,370.29799999999943,0.1176
89.99600000000001,380.501999999999,0.1176
95.49900000000001,378.4440000000003,0.1176
101.734,411.34599999999904,0.1176
120.86400000000006,459.68300000000005,0.1176
136.52699999999973,553.4539999999992,0.1176
162.06300000000013,637.7530000000002,0.1176
188.90100000000004,729.4630000000011,0.1176
194.16800000000006,781.5530000000001,0.1176
205.70999999999975,751.2910000000006,0.1176
195.85099999999997,739.2459999999992,0.1176
205.45800000000008,735.7280000000001,0.1176
196.74099999999981,717.035,0.1176
184.40599999999992,705.7989999999992,0.1176
178.046,685.2229999999997,0.1176
182.64999999999984,667.178999999999,0.1176
178.74100000000027,680.2050000000006,0.1176
187.85100000000017,690.6699999999996,0.1176
179.04900000000015,695.3849999999989,0.1176
178.048,677.6889999999994,0.1176
170.54300000000018,678.3919999999986,0.1176
175.50599999999997,658.2240000000005,0.1176
171.74700000000013,645.83,0.1176
179.99200000000002,666.0259999999992,0.1176
193.1629999999997,705.5720000000006,0.1176
206.69900000000013,757.4899999999997,0.1176
210.97100000000015,810.0820000000001,0.1176
227.6030000000001,904.1519999999992,0.1176
244.11299999999972,999.684000000001,0.1176
267.5680000000002,1103.5869999999984,0.1176
294.4310000000001,1160.7809999999977,0.1176
296.0389999999998,1179.5609999999992,0.1176
301.49000000000024,1167.5789999999988,0.1176
294.7290000000001,1130.6760000000002,0.1176
276.7429999999998,1083.1229999999996,0.1176
264.27799999999996,1054.7829999999983,0.1176
254.35600000000017,986.4439999999989,0.1176
236.13599999999994,885.6569999999996,0.1176
216.9469999999996,789.184000000001,0.1176
180.46300000000002,680.6309999999994,0.1176
144.15600000000003,584.2980000000007,0.1176
128.2640000000001,509.0379999999995,0.1176
111.5970000000001,446.54599999999976,0.1176
102.40199999999996,406.8979999999997,0.1176
94.48300000000002,385.14700000000045,0.1176
88.81200000000005,366.50800000000027,0.1176
88.53700000000018,348.6930000000002,0.1176
88.24400000000011,342.99599999999896,0.1176
86.09400000000004,342.9359999999998,0.1176
85.4180000000001,349.0249999999994,0.1176
88.2060000000001,361.9369999999996,0.1176
94.91899999999993,385.2829999999998,0.1176
110.17600000000016,431.5529999999999,0.1176
132.03099999999998,523.5969999999996,0.1176
162.95400000000015,618.3199999999982,0.1176
180.2519999999999,688.986999999999,0.1176
189.57299999999998,738.0259999999992,0.1176
197.4319999999997,718.5459999999988,0.1176
185.9,697.2060000000022,0.1176
171.36900000000006,671.3710000000005,0.1176
165.5540000000001,641.5889999999996,0.1176
169.86399999999992,631.6849999999993,0.1176
160.02900000000022,640.2649999999979,0.1176
158.52899999999994,626.5829999999995,0.1176
166.5610000000002,633.6519999999989,0.1176
162.61999999999964,625.3489999999998,0.1176
164.57400000000024,630.0149999999979,0.1176
163.62299999999976,642.4029999999983,0.1176
158.51299999999995,643.3190000000008,0.1176
156.80999999999995,626.709,0.1176
161.91399999999993,631.4449999999994,0.1176
165.97299999999987,628.1969999999993,0.1176
176.18300000000005,667.0320000000004,0.1176
183.72600000000006,705.9910000000008,0.1176
195.755,744.6930000000003,0.1176
215.65599999999984,850.2099999999992,0.1176
241.09499999999989,940.5659999999999,0.1176
269.53899999999976,1052.8620000000005,0.1176
282.2799999999999,1137.4510000000005,0.1176
283.222,1136.1460000000015,0.1176
285.2450000000001,1115.9200000000003,0.1176
267.47800000000024,1080.1159999999993,0.1176
258.44899999999996,1068.839000000002,0.1176
254.4679999999999,1050.861000000001,0.1176
252.08000000000015,968.3229999999984,0.1176
234.5219999999998,885.1010000000015,0.1176
205.54899999999998,798.6520000000019,0.1176
177.8900000000005,670.2429999999989,0.1176
141.04900000000004,571.1260000000002,0.1176
118.78500000000014,496.057999999999,0.1176
106.12899999999998,434.36600000000055,0.1176
98.05500000000015,397.3159999999997,0.1176
96.64299999999997,371.8230000000001,0.1176
93.3760000000001,361.3769999999998,0.1176
88.16200000000005,356.6480000000001,0.1176
84.48099999999994,348.5360000000002,0.1176
84.59000000000005,341.28699999999986,0.1176
83.32300000000016,343.1949999999997,0.1176
88.243,353.9059999999997,0.1176
90.76199999999997,384.6249999999998,0.672
98.31100000000008,435.5179999999996,0.672
119.51799999999986,515.6239999999985,0.672
142.74900000000005,610.4489999999996,0.672
164.9890000000001,701.5419999999996,0.672
167.0820000000001,720.1569999999998,0.672
199.50600000000003,696.5720000000001,0.1176
191.43000000000023,673.1869999999997,0.1176
180.7080000000001,658.5169999999995,0.1176
173.01000000000008,638.7809999999996,0.1176
166.60899999999995,618.4170000000003,0.1176
152.85000000000005,618.0499999999997,0.1176
148.23100000000014,605.3449999999998,0.1176
148.54200000000006,597.3790000000021,0.1176
153.01700000000005,599.23,0.1176
142.73799999999994,609.4449999999995,0.1176
146.16600000000003,601.4540000000006,0.1176
152.25900000000007,608.0610000000004,0.1176
150.44500000000016,614.5640000000008,0.1176
151.295,619.2179999999986,0.1176
153.3099999999998,622.4139999999975,0.1176
160.6749999999998,641.006999999998,0.1176
176.6579999999999,698.0709999999997,0.1176
190.33800000000008,763.6300000000003,0.1176
217.6760000000003,835.541,0.1176
230.77799999999982,906.6920000000015,0.1176
266.8769999999999,1017.7619999999997,0.1176
288.0440000000001,1078.927000000001,0.1176
287.34999999999997,1077.4010000000007,0.1176
270.82800000000003,1062.4089999999985,0.1176
268.185,1042.5170000000007,0.1176
260.1259999999999,1012.5949999999997,0.1176
251.53400000000005,985.0170000000011,0.1176
232.97399999999996,928.1660000000016,0.1176
221.94700000000017,873.4100000000012,0.1176
196.17099999999945,774.8700000000006,0.1176
173.98400000000007,663.8449999999973,0.1176
147.37500000000009,569.7110000000009,0.1176
123.89100000000009,491.36099999999954,0.1176
111.3330000000001,436.40099999999967,0.1176
99.79299999999999,393.8249999999997,0.1176
90.75500000000014,361.56199999999984,0.1176
93.03300000000004,351.49500000000035,0.1176
87.77200000000012,341.7439999999997,0.1176
86.323,339.52300000000014,0.1176
83.38699999999996,328.2000000000004,0.1176
85.26299999999996,329.0490000000005,0.1176
84.46999999999993,339.7410000000002,0.1176
89.71100000000003,359.7639999999988,0.1176
96.76599999999999,412.9179999999987,0.1176
122.63099999999991,487.43600000000026,0.1176
143.12200000000007,581.0229999999998,0.1176
169.73099999999997,666.3449999999987,0.1176
177.92399999999998,710.2229999999978,0.1176
188.1500000000001,707.366999999999,0.1176
177.30199999999996,678.235,0.1176
173.1029999999999,665.6390000000009,0.1176
156.81900000000013,647.7509999999988,0.1176
159.19200000000004,627.8690000000001,0.1176
165.87399999999988,611.9339999999993,0.1176
159.7619999999999,615.2110000000006,0.1176
162.2410000000001,619.152000000001,0.1176
162.3719999999998,604.9830000000002,0.1176
156.20599999999988,625.3640000000001,0.1176
154.25900000000007,636.3379999999993,0.1176
154.13700000000006,634.208999999999,0.1176
151.81299999999985,626.423,0.1176
149.64100000000002,632.5040000000014,0.1176
154.81800000000004,630.276000000001,0.1176
167.7320000000001,664.3660000000001,0.1176
189.07600000000005,740.5239999999998,0.1176
195.00099999999964,806.0139999999997,0.1176
209.176,877.9420000000005,0.1176
242.25899999999996,956.4020000000008,0.1176
265.97799999999984,1036.0990000000047,0.1176
283.80799999999994,1074.9050000000004,0.1176
280.98999999999955,1063.2700000000002,0.1176
257.4349999999999,1009.1979999999998,0.1176
248.88600000000002,984.9610000000009,0.1176
244.77699999999987,970.3800000000002,0.1176
235.42999999999967,925.0200000000007,0.1176
225.14100000000005,890.6980000000004,0.1176
210.29500000000007,820.1310000000005,0.1176
193.55100000000007,734.5419999999997,0.1176
179.26999999999995,667.9209999999999,0.1176
147.692,585.6970000000006,0.1176
125.85900000000001,508.1429999999996,0.1176
106.37700000000012,460.59399999999994,0.1176
100.31300000000014,419.7389999999998,0.1176
94.51800000000001,374.2579999999999,0.1176
90.64600000000006,362.9100000000004,0.1176
88.53299999999996,346.837999999999,0.1176
88.04700000000007,335.93399999999974,0.1176
85.07500000000007,333.20999999999987,0.1176
84.91500000000009,334.9640000000003,0.1176
80.69800000000004,339.4740000000005,0.1176
88.50600000000003,351.0360000000003,0.0399
98.32300000000008,374.2330000000005,0.0399
107.97800000000004,425.2319999999987,0.0399
132.60299999999998,466.2249999999988,0.0399
159.9059999999998,532.0499999999995,0.0399
181.79400000000012,599.3509999999992,0.0399
192.9849999999998,693.9750000000005,0.0399
209.33400000000006,703.414000000001,0.0399
207.43599999999978,738.4359999999996,0.0399
211.6050000000001,758.2480000000005,0.0399
223.57399999999993,782.2330000000018,0.0399
215.76,795.3390000000004,0.0399
211.16999999999982,773.1499999999992,0.0399
215.34299999999996,779.0580000000018,0.0399
231.38199999999975,799.6519999999998,0.0399
219.4269999999999,826.4070000000006,0.0399
223.21499999999997,776.985999999999,0.0399
205.94000000000003,762.4629999999999,0.0399
207.0040000000001,774.8100000000001,0.0399
214.1539999999999,753.6779999999995,0.0399
207.16899999999973,732.8470000000007,0.0399
211.01399999999984,749.7249999999987,0.0399
215.96199999999976,762.7060000000002,0.0399
220.9970000000001,801.2419999999996,0.0399
207.56599999999983,858.4160000000012,0.672
221.71599999999984,921.0379999999996,0.672
234.14100000000002,1017.1139999999999,0.672
254.82399999999998,1090.7309999999984,0.672
248.4720000000001,1086.912000000001,0.672
242.81099999999967,1035.6280000000017,0.672
230.11999999999992,1011.5759999999997,0.672
219.41499999999982,970.7440000000007,0.672
206.80700000000016,921.2289999999997,0.672
201.98499999999984,882.4869999999997,0.672
191.52700000000013,824.8310000000025,0.672
176.15399999999985,752.7389999999987,0.672
176.2840000000001,678.2969999999987,0.0399
160.99100000000016,599.5179999999991,0.0399
134.59800000000007,527.9580000000011,0.0399
118.17500000000003,478.7139999999997,0.0399
102.23899999999999,421.39400000000006,0.0399
96.61200000000012,386.11099999999936,0.0399
90.3550000000001,366.08599999999956,0.0399
89.53600000000017,339.68500000000023,0.0399
87.578,335.2680000000004,0.0399
84.72900000000004,326.95099999999974,0.0399
81.65200000000011,326.6589999999989,0.0399
83.05500000000009,326.57400000000024,0.0399
80.39099999999995,334.2680000000006,0.0399
90.9240000000001,353.4469999999997,0.0399
99.67300000000002,403.30499999999944,0.0399
117.69199999999994,443.7739999999992,0.0399
126.55099999999995,504.8010000000007,0.0399
147.33699999999996,566.9820000000004,0.0399
176.55400000000012,634.2649999999984,0.0399
195.64500000000032,683.3440000000004,0.0399
213.98099999999977,728.6869999999989,0.0399
214.74300000000005,756.9229999999985,0.0399
210.53099999999998,778.9369999999992,0.0399
222.2980000000001,802.4960000000001,0.0399
229.48700000000022,825.4850000000004,0.0399
228.02300000000008,837.3079999999993,0.0399
225.19600000000005,847.3230000000012,0.0399
233.21800000000013,837.0130000000001,0.0399
238.50399999999993,866.2479999999974,0.0399
237.3219999999999,857.1750000000022,0.0399
233.32499999999987,842.1149999999985,0.0399
239.96600000000012,850.1450000000011,0.0399
235.508,851.972999999999,0.0399
234.7520000000002,870.1130000000002,0.0399
243.28100000000023,881.0099999999998,0.0399
235.11000000000013,923.3630000000006,0.0399
220.9339999999999,946.6899999999968,0.672
224.75099999999998,992.9010000000022,0.672
250.39800000000014,1093.8880000000001,0.672
272.80600000000044,1133.6359999999995,0.672
270.8309999999998,1138.6000000000024,0.672
248.6020000000001,1092.686000000002,0.672
249.26399999999995,1046.3359999999973,0.672
235.974,1003.2039999999996,0.672
224.93399999999986,955.3479999999985,0.672
210.29800000000006,904.1159999999984,0.672
207.172,827.7299999999981,0.672
186.42299999999997,758.0250000000001,0.672
162.84900000000002,633.3500000000001,0.0399
147.223,533.7690000000003,0.0399
120.83000000000008,468.41499999999894,0.0399
108.88200000000008,411.1860000000004,0.0399
92.42400000000012,377.41300000000007,0.0399
87.27499999999998,357.13600000000037,0.0399
85.55300000000005,343.5949999999999,0.0399
84.58500000000015,332.47299999999973,0.0399
82.82999999999998,334.03699999999975,0.0399
81.75600000000003,323.1519999999999,0.0399
87.16900000000011,329.9559999999995,0.0399
88.83000000000015,336.0809999999993,0.0399
88.02600000000011,356.51099999999985,0.1176
95.07700000000006,401.2379999999999,0.1176
119.67400000000004,495.51199999999994,0.1176
139.757,576.6869999999999,0.1176
167.30400000000012,665.4660000000001,0.1176
179.4009999999998,714.9239999999999,0.1176
174.6300000000001,708.5510000000012,0.1176
165.5529999999998,651.8010000000008,0.1176
171.45900000000032,647.5659999999998,0.1176
159.95499999999996,668.7480000000003,0.1176
159.6379999999999,651.7119999999998,0.1176
149.96499999999997,624.6390000000006,0.1176
162.45399999999998,612.5859999999992,0.1176
159.55099999999982,603.2279999999981,0.1176
165.93700000000013,620.8880000000008,0.1176
166.85899999999995,616.9460000000014,0.1176
172.796,638.2599999999991,0.1176
162.93399999999986,629.9410000000006,0.1176
167.18400000000022,645.0159999999988,0.1176
164.56199999999995,657.4540000000005,0.1176
166.3259999999999,696.7790000000005,0.1176
175.33500000000012,733.9110000000016,0.1176
186.34099999999998,766.3759999999994,0.1176
203.88899999999992,834.2050000000012,0.1176
216.65600000000026,898.7550000000033,0.1176
235.61500000000012,962.8169999999988,0.1176
269.8649999999996,1065.8339999999994,0.1176
280.3279999999999,1110.8110000000004,0.1176
271.8670000000002,1124.526,0.1176
280.7330000000001,1096.1400000000012,0.1176
264.73599999999976,1048.3569999999995,0.1176
253.95700000000028,1018.4880000000014,0.1176
240.61199999999988,977.7659999999997,0.1176
237.86299999999977,930.7629999999997,0.1176
223.4340000000001,847.8689999999986,0.1176
195.71500000000006,751.7309999999997,0.1176
166.91699999999997,612.6839999999991,0.1176
138.36400000000006,525.7370000000004,0.1176
118.35700000000008,455.31700000000006,0.1176
102.20399999999997,413.7119999999998,0.1176
91.19399999999999,377.00499999999954,0.1176
87.45199999999998,350.88499999999914,0.1176
85.24900000000002,335.67599999999885,0.1176
82.55699999999996,329.86599999999896,0.1176
81.672,321.0809999999998,0.1176
78.777,316.05200000000013,0.1176
81.30799999999992,326.27699999999965,0.1176
84.45400000000004,332.98800000000057,0.1176
87.8310000000001,356.70999999999924,0.1176
96.89800000000002,390.9470000000003,0.1176
110.69399999999996,481.44700000000023,0.1176
133.39499999999998,583.9950000000013,0.1176
160.11199999999982,684.0150000000015,0.1176
174.79999999999993,723.4889999999982,0.1176
188.99500000000023,721.1169999999998,0.1176
178.76100000000005,677.0849999999999,0.1176
173.20800000000006,668.9619999999994,0.1176
166.55399999999992,645.029,0.1176
162.7750000000002,621.5060000000004,0.1176
157.1130000000002,609.5319999999983,0.1176
159.74300000000008,598.602,0.1176
163.24799999999973,611.5319999999996,0.1176
157.91899999999995,618.6360000000017,0.1176
170.6350000000004,636.4869999999995,0.1176
160.95099999999996,615.7359999999999,0.1176
158.44700000000012,598.8049999999993,0.1176
146.64599999999996,594.055,0.672
133.30400000000014,591.6549999999994,0.672
141.53400000000013,600.0340000000001,0.672
142.255,617.272,0.672
159.9360000000003,658.957,0.672
174.97199999999992,718.4540000000003,0.672
211.68100000000024,794.3029999999993,0.1176
213.0670000000001,851.7330000000009,0.1176
239.91199999999995,978.1019999999977,0.1176
271.5950000000003,1057.9390000000005,0.1176
281.23799999999943,1077.2789999999986,0.1176
268.8649999999999,1082.1699999999998,0.1176
258.0810000000002,1045.3050000000007,0.1176
246.1869999999999,999.1759999999991,0.1176
237.83200000000002,973.9470000000011,0.1176
228.127,917.1370000000054,0.1176
219.58500000000012,850.6050000000017,0.1176
191.42700000000008,749.2640000000014,0.1176
170.5710000000003,634.5169999999997,0.1176
135.9079999999999,540.6880000000001,0.1176
117.34100000000004,463.9269999999994,0.1176
102.12800000000013,412.55399999999946,0.1176
93.69300000000004,373.7379999999996,0.1176
85.38700000000004,350.458999999999,0.1176
82.64200000000002,341.0810000000001,0.1176
81.74599999999997,326.8569999999998,0.1176
79.874,321.2809999999994,0.1176
79.31100000000012,323.06100000000026,0.1176
77.32099999999997,325.3580000000006,0.1176
78.60600000000004,329.05799999999994,0.1176
86.35400000000007,351.72499999999945,0.1176
95.70900000000002,398.54499999999996,0.1176
114.90800000000007,483.84299999999956,0.1176
138.66100000000003,593.2929999999998,0.1176
159.33499999999995,689.869000000001,0.1176
164.91000000000008,705.8110000000014,0.1176
177.52300000000008,683.5509999999991,0.1176
173.96999999999994,670.9419999999997,0.1176
164.137,649.4229999999999,0.1176
171.89399999999995,651.2529999999995,0.1176
155.4810000000002,616.2549999999992,0.1176
153.14,613.7210000000016,0.1176
147.0379999999998,628.6189999999999,0.1176
149.31900000000002,627.2669999999988,0.1176
158.80000000000004,650.2720000000005,0.1176
151.619,640.9689999999991,0.1176
165.30600000000004,632.2310000000002,0.1176
161.882,635.1949999999975,0.1176
163.77699999999996,622.3039999999992,0.1176
156.47900000000007,630.7079999999999,0.1176
164.15599999999986,639.9149999999988,0.1176
177.58800000000014,697.4939999999996,0.1176
187.63200000000018,733.3060000000014,0.1176
197.1440000000001,791.2339999999983,0.1176
221.38799999999995,867.212000000001,0.1176
253.5930000000001,946.2090000000006,0.1176
265.80400000000003,1056.5320000000008,0.1176
280.301,1083.1380000000006,0.1176
275.488,1101.9100000000021,0.1176
271.8300000000001,1079.4309999999998,0.1176
255.93400000000014,1043.8660000000007,0.1176
249.29200000000023,1006.4869999999974,0.1176
239.25900000000004,952.1289999999995,0.1176
228.25700000000023,901.1679999999991,0.1176
220.47199999999944,847.4829999999993,0.1176
203.24199999999976,757.4559999999989,0.1176
165.44000000000003,650.2679999999993,0.1176
135.66400000000004,544.4679999999985,0.1176
109.17500000000011,476.67900000000003,0.1176
97.2289999999999,416.7459999999994,0.1176
90.076,383.2630000000001,0.1176
84.57500000000003,368.80599999999936,0.1176
82.06200000000003,349.0569999999994,0.1176
80.87200000000014,338.5050000000001,0.1176
81.0180000000001,334.0520000000006,0.1176
78.51700000000001,325.5099999999999,0.1176
79.59400000000008,335.5579999999997,0.1176
82.49799999999995,348.9730000000006,0.1176
90.01500000000003,365.5529999999999,0.0399
96.81800000000005,406.8549999999995,0.0399
126.29000000000006,490.4930000000008,0.0399
149.2359999999999,576.5710000000001,0.0399
154.0050000000001,672.5949999999997,0.672
151.63199999999986,697.8290000000002,0.672
160.4660000000001,700.9450000000011,0.672
149.55300000000003,648.111,0.672
146.44499999999996,638.4510000000007,0.672
137.09500000000003,618.2199999999995,0.672
156.43099999999998,587.9419999999999,0.0399
168.00300000000001,568.5109999999991,0.0399
172.28099999999998,570.6719999999992,0.0399
166.3800000000002,589.8139999999995,0.0399
160.89500000000035,612.6849999999994,0.0399
164.19800000000004,617.0769999999995,0.0399
163.65699999999993,626.6800000000002,0.0399
158.43700000000004,615.7409999999993,0.0399
150.5210000000002,612.8469999999999,0.0399
151.50399999999988,584.9669999999995,0.0399
164.47799999999992,604.1649999999992,0.0399
175.12299999999993,662.557000000001,0.0399
194.5550000000001,706.0409999999996,0.0399
196.7909999999999,747.8639999999996,0.0399
224.1769999999999,813.2299999999988,0.0399
234.29199999999977,898.4979999999997,0.0399
255.16300000000004,998.590999999999,0.0399
272.82800000000003,1052.223000000001,0.0399
278.17099999999994,1066.2640000000013,0.0399
269.6059999999999,1052.3930000000014,0.0399
269.47800000000024,1031.4569999999999,0.0399
261.21200000000005,1012.2260000000006,0.0399
251.8940000000001,971.4280000000005,0.0399
246.68800000000016,905.1069999999997,0.0399
232.77000000000012,850.4820000000002,0.0399
208.47300000000016,753.8209999999976,0.0399
179.21599999999998,658.3120000000002,0.0399
147.72799999999992,573.6609999999982,0.0399
121.89900000000016,485.0840000000001,0.0399
103.94000000000013,423.23699999999945,0.0399
95.07800000000012,391.3230000000005,0.0399
88.48999999999997,370.46299999999957,0.0399
82.11500000000011,359.5169999999989,0.0399
83.31199999999995,351.7079999999995,0.0399
82.42600000000002,338.12099999999964,0.0399
81.86100000000006,328.91300000000007,0.0399
82.42400000000002,335.6090000000004,0.0399
83.59700000000015,347.34299999999894,0.0399
90.74300000000008,373.6619999999997,0.1176
94.51600000000003,414.2059999999992,0.1176
119.37000000000009,494.96199999999874,0.1176
140.1059999999999,589.105,0.1176
165.42700000000002,691.6320000000006,0.1176
170.4360000000003,729.0110000000012,0.1176
178.361,731.0099999999987,0.1176
183.415,697.6420000000002,0.1176
179.67500000000015,693.4419999999998,0.1176
171.69200000000006,681.9599999999999,0.1176
166.912,666.6110000000011,0.1176
159.72500000000002,660.0499999999997,0.1176
156.33000000000035,645.0109999999991,0.1176
166.43099999999995,670.2559999999995,0.1176
164.152,677.4710000000005,0.1176
169.74399999999955,695.9909999999993,0.1176
160.72699999999998,710.2759999999995,0.1176
158.9970000000002,684.509999999999,0.1176
159.70800000000025,672.6789999999992,0.1176
153.114,675.011999999999,0.1176
159.30700000000007,674.2070000000003,0.1176
162.046,695.2320000000003,0.1176
178.29999999999998,776.6479999999989,0.1176
187.24599999999984,849.2860000000009,0.1176
213.41400000000027,913.430999999998,0.1176
244.74300000000017,975.7530000000013,0.1176
266.4730000000001,1063.752000000001,0.1176
286.28100000000006,1117.7849999999976,0.1176
284.14200000000034,1080.753000000003,0.1176
273.177,1075.9009999999994,0.1176
258.3249999999999,1039.997000000002,0.1176
262.2530000000002,1020.3909999999992,0.1176
239.94899999999978,981.2780000000001,0.1176
228.6690000000002,926.9890000000005,0.1176
218.6520000000002,878.0560000000011,0.1176
202.69899999999973,771.007999999998,0.1176
179.15200000000033,691.4980000000012,0.1176
153.09800000000004,608.306,0.1176
129.82899999999998,535.9629999999997,0.1176
113.04100000000011,478.44899999999865,0.1176
105.24900000000004,427.78799999999995,0.1176
93.726,384.753,0.1176
88.91500000000002,371.9919999999991,0.1176
86.7949999999999,369.018,0.1176
84.17000000000007,361.9819999999996,0.1176
85.82400000000013,349.333999999999,0.1176
83.623,348.26499999999925,0.1176
82.16600000000011,357.3709999999999,0.1176
87.7520000000001,369.6829999999996,0.1176
92.44499999999992,394.526999999999,0.1176
104.82199999999997,442.46899999999937,0.1176
118.84199999999998,484.98299999999927,0.1176
134.78300000000013,564.3249999999982,0.1176
160.67,663.2960000000007,0.1176
193.53400000000008,738.6719999999981,0.1176
191.73000000000005,769.9049999999987,0.1176
206.65999999999985,810.598000000001,0.1176
208.82499999999987,854.0570000000034,0.1176
215.96099999999973,888.1940000000011,0.1176
213.629,890.2490000000018,0.1176
210.83200000000016,887.3760000000001,0.1176
199.3929999999998,912.9319999999998,0.1176
232.48999999999992,900.3830000000005,0.1176
239.42700000000005,917.1290000000013,0.1176
233.28700000000003,905.5219999999979,0.1176
234.9770000000003,894.3879999999996,0.1176
235.50200000000018,923.580000000003,0.1176
216.29800000000014,881.7279999999996,0.1176
217.82600000000002,875.4579999999991,0.1176
219.30500000000004,886.319,0.1176
223.507,951.5879999999997,0.1176
242.95099999999988,958.5950000000004,0.1176
260.7489999999998,1028.4199999999973,0.1176
275.42199999999985,1074.0289999999973,0.1176
283.878,1115.0790000000006,0.1176
293.54800000000023,1167.5360000000016,0.1176
302.2299999999998,1133.383,0.1176
289.64900000000034,1085.0489999999995,0.1176
267.7429999999998,1039.3999999999992,0.1176
248.58700000000002,1005.360999999999,0.1176
228.91199999999995,974.1019999999994,0.1176
230.1429999999999,934.469,0.1176
215.63300000000027,884.5329999999994,0.1176
202.51300000000006,801.2769999999998,0.1176
181.39000000000033,718.2170000000002,0.1176
159.49300000000022,646.4169999999987,0.1176
143.9469999999998,582.6929999999998,0.1176
127.51000000000006,505.8670000000001,0.1176
115.7850000000002,454.2089999999992,0.1176
105.79700000000005,425.50099999999986,0.1176
98.05499999999999,399.49399999999963,0.1176
91.22600000000007,371.0580000000004,0.1176
86.04799999999994,360.65199999999976,0.1176
86.08200000000006,352.84399999999965,0.1176
85.23200000000001,354.1460000000003,0.1176
82.07400000000003,360.20399999999955,0.1176
81.074,368.0339999999998,0.1176
86.72999999999979,390.6829999999994,0.1176
100.45700000000012,441.9609999999995,0.1176
113.76800000000016,483.24599999999964,0.1176
132.30799999999994,546.3599999999982,0.1176
147.0520000000001,617.1049999999997,0.1176
181.14700000000002,696.3649999999989,0.1176
195.50600000000006,778.5300000000001,0.1176
207.9290000000002,846.0289999999994,0.1176
213.07899999999978,871.3430000000004,0.1176
230.12800000000007,905.0069999999994,0.1176
236.64599999999993,941.5169999999996,0.1176
228.43100000000015,949.8640000000003,0.1176
